prompt,response,confidence,correct,model
pulmonary atelectasis,pulmonary atelectasis,0.169921875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.5546875,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
normal,pleural effusion,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,pleural effusion,0.96484375,1,Qwen2.5-7B-Instruct-finetuned
normal,pleural effusion,0.64453125,0,Qwen2.5-7B-Instruct-finetuned
normal,pleural effusion,0.9765625,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,emphysema,0.3046875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,emphysema,0.7265625,1,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,emphysema,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,emphysema,1.0,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,patchy opacity in opacity,0.25,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,patchy opacity in opacity,0.70703125,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,patchy opacity in opacity,0.80078125,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,patchy opacity in opacity,0.2158203125,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,patchy opacity in opacity,0.91015625,0,Qwen2.5-7B-Instruct-finetuned
scoliosis,scoliosis,0.6640625,0,Qwen2.5-7B-Instruct-finetuned
scoliosis,scoliosis,0.1689453125,0,Qwen2.5-7B-Instruct-finetuned
scoliosis,scoliosis,0.7109375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.29296875,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.734375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.8046875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.83203125,1,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.19140625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.74609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.8671875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.11083984375,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.310546875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.1279296875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary artery disease,"tortuous vessel in aorta, thoracic",0.5234375,0,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.388671875,0,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",1.0,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.984375,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.9765625,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.298828125,0,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.99609375,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,0.07763671875,0,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,0.37109375,0,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
pectus carinatum,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,pneumonia,0.251953125,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,pneumonia,0.73046875,1,Qwen2.5-7B-Instruct-finetuned
pneumonia,pneumonia,1.0,1,Qwen2.5-7B-Instruct-finetuned
pneumonia,pneumonia,0.92578125,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,normal,0.984375,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pulmonary edema,0.291015625,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pulmonary edema,0.40625,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pulmonary edema,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pulmonary edema,0.56640625,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pulmonary edema,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,0.169921875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,0.2314453125,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,0.1591796875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,lung hypoinflation in lung,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,0.546875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,0.953125,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,0.98046875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary emphysema,pulmonary emphysema,0.515625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.478515625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.56640625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.3984375,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.9453125,0,Qwen2.5-7B-Instruct-finetuned
pulmonary degenerative change in,degenerative change in spine,0.1767578125,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.8125,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.3984375,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.85546875,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.9921875,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.62109375,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.388671875,0,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",1.0,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.984375,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.9765625,1,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.298828125,0,Qwen2.5-7B-Instruct-finetuned
"hernia, hiatal","hernia, hiatal",0.99609375,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,interstitial pattern in markings,0.166015625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,interstitial pattern in markings,1.0,1,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,interstitial pattern in markings,0.25390625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,interstitial pattern in markings,0.34375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,interstitial pattern in markings,0.7578125,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
normal,cardiomegaly,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,cardiomegaly,0.388671875,0,Qwen2.5-7B-Instruct-finetuned
normal,cardiomegaly,0.54296875,0,Qwen2.5-7B-Instruct-finetuned
normal,cardiomegaly,0.984375,1,Qwen2.5-7B-Instruct-finetuned
normal,cardiomegaly,0.48046875,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.3125,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.9375,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.8515625,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.349609375,0,Qwen2.5-7B-Instruct-finetuned
tortuous vessel in a,tortuous vessel in aorta,0.359375,0,Qwen2.5-7B-Instruct-finetuned
osteophyte,osteophyte,0.80078125,0,Qwen2.5-7B-Instruct-finetuned
osteophyte,osteophyte,0.6953125,1,Qwen2.5-7B-Instruct-finetuned
osteophyte,osteophyte,0.96875,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.98046875,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.1494140625,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.85546875,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.78515625,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.984375,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in thor,degenerative change in thoracic vertebrae,0.97265625,1,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,0.2431640625,0,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,0.9765625,1,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,0.359375,1,Qwen2.5-7B-Instruct-finetuned
lung hypoinflation in lung,lung hypoinflation in lung,0.94921875,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2353515625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.16796875,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2021484375,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.22265625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.92578125,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.29296875,0,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.734375,1,Qwen2.5-7B-Instruct-finetuned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.2421875,0,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.384765625,1,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.81640625,1,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.95703125,1,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.859375,1,Qwen2.5-7B-Instruct-finetuned
lung hyperdistention in lung,lung hyperdistention in lung,0.9453125,1,Qwen2.5-7B-Instruct-finetuned
piercing,foreign bodies,0.240234375,0,Qwen2.5-7B-Instruct-finetuned
piercing,foreign bodies,0.890625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.22265625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,0.92578125,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,0.2197265625,0,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,0.9921875,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,0.9921875,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,pneumothorax,1.0,1,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.435546875,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.234375,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.37890625,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.337890625,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.9140625,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.1962890625,0,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.890625,1,Qwen2.5-7B-Instruct-finetuned
lung lucency in cl,lucency in clavicle right,0.25,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,"lung diseases, interstitial",0.625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,"lung diseases, interstitial",0.1611328125,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,"lung diseases, interstitial",0.1806640625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,"lung diseases, interstitial",0.1572265625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,"lung diseases, interstitial",1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.22265625,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.78515625,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.26171875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.9140625,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.6640625,1,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,0.8671875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary nodule,bilateral abnormality in nodule,1.0,1,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.3203125,0,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.96484375,1,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.9765625,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.2578125,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.1162109375,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.76953125,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,1.0,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.46875,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.91796875,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,1.0,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,1.0,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in per,bilateral abnormality in epicardial fat,0.98828125,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.3203125,0,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.96484375,1,Qwen2.5-7B-Instruct-finetuned
atherosclerosis,atherosclerosis,0.9765625,1,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2353515625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.16796875,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2021484375,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,0.3515625,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,0.97265625,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,1.0,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,0.9375,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,1.0,1,Qwen2.5-7B-Instruct-finetuned
degenerative change in bones,degenerative change in shoulder,0.98046875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.169921875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.5546875,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.2021484375,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.1640625,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.953125,1,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.34765625,1,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.3203125,0,Qwen2.5-7B-Instruct-finetuned
pneumonia,"hernia, hiatal",0.65625,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
implanted device answer explanation,medical device in spine,0.609375,0,Qwen2.5-7B-Instruct-finetuned
implanted device answer explanation,medical device in spine,0.90625,1,Qwen2.5-7B-Instruct-finetuned
implanted device answer explanation,medical device in spine,0.15234375,0,Qwen2.5-7B-Instruct-finetuned
implanted device answer explanation,medical device in spine,0.6484375,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.28515625,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
cardiomegaly,cardiomegaly,0.2041015625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pneumothorax,granuloma,0.2197265625,0,Qwen2.5-7B-Instruct-finetuned
pneumothorax,granuloma,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pneumothorax,granuloma,0.9765625,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,0.380859375,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,0.046875,0,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,0.78515625,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,1.0,1,Qwen2.5-7B-Instruct-finetuned
bilateral abnormality in lung,bilateral abnormality in lung,0.98046875,1,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
calcified granuloma,calcified granuloma,0.9609375,0,Qwen2.5-7B-Instruct-finetuned
calcified granuloma,calcified granuloma,0.70703125,0,Qwen2.5-7B-Instruct-finetuned
calcified granuloma,calcified granuloma,0.9921875,0,Qwen2.5-7B-Instruct-finetuned
calcified granuloma,calcified granuloma,0.51171875,0,Qwen2.5-7B-Instruct-finetuned
calcified granuloma,calcified granuloma,0.99609375,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.169921875,0,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.5546875,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2353515625,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.16796875,0,Qwen2.5-7B-Instruct-finetuned
calcinosis,calcinosis,0.2021484375,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.8125,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.3984375,0,Qwen2.5-7B-Instruct-finetuned
degenerative change in sp,degenerative change in spine,0.99609375,1,Qwen2.5-7B-Instruct-finetuned
