prompt,response,confidence,correct,model
cicatrix,cicatrix,0.142578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,normal,0.18359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pectus carinatum,granuloma,0.283203125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pectus carinatum,granuloma,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
pectus carinatum,granuloma,0.76953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.36328125,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.9765625,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.94921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.2421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.81640625,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.875,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.66015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis in granul,bilateral abnormality in calcified granuloma,0.9296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.95703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.7578125,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.78515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.98046875,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,0.70703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,0.9453125,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
prominent finding in mediastinum,prominent finding in mediastinum,0.95703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.52734375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
technical limitation,normal,0.4375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.8046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.765625,1,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.9609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.9609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.984375,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.130859375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.2392578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.7890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.1552734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.9609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.55078125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.50390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.93359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.166015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.279296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.71875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.9921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,0.3984375,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,0.052734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,0.66015625,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in lung,bilateral abnormality in lung,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.49609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.69921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.8984375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.380859375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.84765625,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary atelectasis,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,0.2080078125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,0.162109375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,0.9921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,0.984375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pneumothorax,hydropneumothorax,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary edema,pulmonary edema,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary edema,pulmonary edema,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary edema,pulmonary edema,0.94921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary edema,pulmonary edema,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary edema,pulmonary edema,0.97265625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.95703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.7578125,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.78515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.98046875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.2734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.70703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.66015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.95703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.7578125,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.78515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.98046875,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments foreign body,cicatrix,0.1923828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments foreign body,cicatrix,0.58203125,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments foreign body,cicatrix,0.515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.93359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.166015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration,diaphragmatic eventration,0.478515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration,diaphragmatic eventration,0.82421875,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration,diaphragmatic eventration,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration,diaphragmatic eventration,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration,diaphragmatic eventration,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.2021484375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.458984375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.9609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.7109375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.26953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.5390625,1,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.89453125,0,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.9921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.30859375,0,Qwen2.5-7B-Instruct-RLVR_aligned
hyperinflation in lung,lung hyperdistention in lung,0.3828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.6875,0,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.154296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.6875,1,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.2578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.9140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.9296875,1,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.8046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.765625,1,Qwen2.5-7B-Instruct-RLVR_aligned
osteophyte,osteophyte,0.9609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments these are,surgical instruments,0.40625,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments these are,surgical instruments,0.18359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
surgical instruments these are,surgical instruments,0.89453125,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,0.6640625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,0.97265625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,0.98046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary emphysema,pulmonary emphysema,0.6015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary nodule,pulmonary nodule,0.2177734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary nodule,pulmonary nodule,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary nodule,pulmonary nodule,0.921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary nodule,pulmonary nodule,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
small opacity in nodule,small opacity in nodule,0.341796875,0,Qwen2.5-7B-Instruct-RLVR_aligned
small opacity in nodule,small opacity in nodule,0.7890625,1,Qwen2.5-7B-Instruct-RLVR_aligned
small opacity in nodule,small opacity in nodule,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
small opacity in nodule,small opacity in nodule,0.41796875,0,Qwen2.5-7B-Instruct-RLVR_aligned
small opacity in nodule,small opacity in nodule,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,cysts,0.50390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,cysts,0.435546875,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,"fractures, bone",0.96484375,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,"fractures, bone",0.84375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,"fractures, bone",0.53125,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,"fractures, bone",0.3671875,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,"fractures, bone",0.2373046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration right side,diaphragmatic eventration,0.388671875,0,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration right side,diaphragmatic eventration,0.94921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration right side,diaphragmatic eventration,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration right side,diaphragmatic eventration,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
diaphragmatic eventration right side,diaphragmatic eventration,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.95703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.7578125,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.78515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in thoracic,degenerative change in thoracic vertebrae,0.98046875,1,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.189453125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.142578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,implanted medical device,0.154296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,implanted medical device,0.2431640625,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,implanted medical device,0.10986328125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,implanted medical device,0.404296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
emphysema,emphysema,0.25390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
emphysema,emphysema,0.66015625,1,Qwen2.5-7B-Instruct-RLVR_aligned
emphysema,emphysema,0.94921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
emphysema,emphysema,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in spine,arthritis,0.369140625,0,Qwen2.5-7B-Instruct-RLVR_aligned
degenerative change in spine,arthritis,0.95703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
