prompt,response,confidence,correct,model
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9921875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.88671875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.056640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.1630859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.390625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.3125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,degenerative change in spine,0.482421875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.154296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.1357421875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.255859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.130859375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.32421875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary opacity,bilateral abnormality in opacity,0.73828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.1416015625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.96484375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.92578125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.20703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.2060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.5078125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.0654296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.431640625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.91015625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in spine,0.470703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,calcified granuloma,0.2412109375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,calcified granuloma,0.69921875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,calcified granuloma,0.37890625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,calcified granuloma,0.98828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,calcified granuloma,0.61328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
foreign bodies,foreign bodies,0.1611328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
foreign bodies,foreign bodies,0.33203125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.08447265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.31640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.69140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.345703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.1298828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.09375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",0.5234375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
retraction,"pulmonary disease, chronic obstructive",1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical procedure,surgical instruments,0.2109375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical procedure,surgical instruments,0.50390625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical procedure,surgical instruments,0.1484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,spondylosis,0.828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,spondylosis,0.13671875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,spondylosis,0.1376953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,spondylosis,0.828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
osteophyte,spondylosis,0.98046875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,1.0,0,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,0.58984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,0.83984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,0.87109375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,0.61328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
"pulmonary disease, chronic obstruct",lung hyperdistention in lung,0.1005859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,pleural effusion,0.171875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,pleural effusion,0.546875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,pleural effusion,0.9609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,pleural effusion,0.87109375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in disc,scoliosis,0.28515625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in disc,scoliosis,0.9453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in disc,scoliosis,0.224609375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.27734375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.051025390625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.451171875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.423828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.8359375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.99609375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.82421875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spondylosis,spondylosis,0.15234375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,1.0,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,0.0986328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,0.369140625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,0.05615234375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,0.46875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,pulmonary atelectasis,0.671875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9921875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.88671875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.08837890625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.1328125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.8828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.353515625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.98828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
streaky opacity in opacity,pulmonary atelectasis,0.984375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.54296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.369140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.36328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.90625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.75,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic lung disease,lung hyperdistention in lung,0.265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pneumonia,pneumonia,0.328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pneumonia,pneumonia,0.1689453125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pneumonia,pneumonia,0.9609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pneumonia,pneumonia,0.59765625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9921875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.88671875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,1.0,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.2421875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.4140625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.5078125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.0654296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.828125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.431640625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.91015625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
degenerative change in spine,degenerative change in shoulder,0.470703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.1572265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.93359375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.99609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.99609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.44140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.953125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.97265625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.98828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.73828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blister,blister,0.1748046875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blister,blister,0.96484375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,granuloma,0.89453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,granuloma,0.0966796875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,granuloma,0.98046875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.2333984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.142578125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
surgical instruments,surgical instruments,0.55078125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.2119140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.92578125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.2041015625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.9140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
chronic diaphragmatic hernia,pulmonary atelectasis,0.1845703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9921875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.88671875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.9375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.66796875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.734375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.73046875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.9453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1318359375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,pectus carinatum,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,pectus carinatum,0.1650390625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,pectus carinatum,0.11669921875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,pectus carinatum,0.03369140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,pectus carinatum,0.0751953125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.66796875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.734375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.73046875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.9453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1318359375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.15625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.4140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.0859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.15625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.4140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.0859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.15625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.4140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scarring,cicatrix,0.0859375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.66796875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.734375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.73046875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.9453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1318359375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.2294921875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.8828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.7890625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.89453125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.19921875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.3984375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.353515625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,1.0,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.1572265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.93359375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.99609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,1.0,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.99609375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.44140625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.265625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.953125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.97265625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.98828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
blunted costophrenic angle,blunted costophrenic angle in costophrenic angle,0.73828125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.2412109375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.953125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.9765625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.9296875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.12060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.21484375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.279296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.1884765625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.91015625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.2236328125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.1279296875,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.41796875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,1.0,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.2421875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
scoliosis,scoliosis,0.4140625,1,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
normal,normal,0.0177001953125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.1806640625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.1416015625,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.96484375,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.92578125,1,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.20703125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
pulmonary atelectasis,lung hypoinflation in lung,0.2060546875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spine,spondylosis,0.18359375,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spine,spondylosis,0.10205078125,0,Qwen3-VL-8B-Instruct-RLVR_aligned
spine,spondylosis,0.296875,0,Qwen3-VL-8B-Instruct-RLVR_aligned
